date,new_case,new_death,country,territory,link
08/02/2020 00:15,441,7,China,,http://www.nhc.gov.cn/yjb/s7860/202002/4f28ab5ca87d42d284833df3ccc8d45a.shtml
07/02/2020 23:51,6,0,China,Shanghai,https://m.weibo.cn/status/4469961516950639
07/02/2020 23:08,18,0,China,Chongqing,http://wsjkw.cq.gov.cn/tzgg/20200209/252884.html
07/02/2020 22:10,147,81,China,Hubei province,http://wjw.hubei.gov.cn/fbjd/dtyw/202002/t20200209_2021930.shtml
07/02/2020 19:56,12,0,China,Shanxi province,http://wjw.shanxi.gov.cn/wjywl02/24775.hrh
07/02/2020 19:40,7,0,Singapore,,https://www.moh.gov.sg/news-highlights/details/seven-more-confirmed-cases-of-novel-coronavirus-infection-in-singapore
07/02/2020 14:50,8,0,China,Gansu province,http://wsjk.gansu.gov.cn/single/10910/83875.html
07/02/2020 10:50,0,1,China,Hunan province,https://m.weibo.cn/detail/4469739122390609
07/02/2020 10:46,1,0,Malaysia,,https://twitter.com/KKMPutrajaya/status/1226065545872592896
07/02/2020 09:36,5,0,France,,https://www.lefigaro.fr/sciences/coronavirus-5-nouveaux-cas-en-france-20200208
07/02/2020 08:05,20,0,China,Guangdong province,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_2888192.html
07/02/2020 07:53,2,0,China,Chongqing,http://wsjkw.cq.gov.cn/tzgg/20200208/252719.html
07/02/2020 07:09,9,0,China,Shandong province,https://m.weibo.cn/detail/4469710214671587
07/02/2020 06:51,4,0,China,Liaoning province,https://m.weibo.cn/status/4469706410874349
07/02/2020 05:59,5,0,China,Shanghai,http://wsjkw.sh.gov.cn/xwfb/20200208/28cc33026c754317a3463256024ef5ce.html
07/02/2020 05:58,7,0,Thailand,,https://pr.moph.go.th/?url=pr/detail/2/04/138421/
07/02/2020 03:28,1,0,Taiwan,,https://www.cdc.gov.tw/Bulletin/Detail/CngpYj-4R7LFxtHUDUK5Vw?typeid=9
07/02/2020 03:26,3,0,China,Xinjiang Region,http://www.xjhfpc.gov.cn/info/1495/18152.htm
07/02/2020 03:14,15,0,China,Fujian province,http://headline.fjtv.net/folder875/2020-02-08/2168529.html
07/02/2020 03:08,2,0,China,Inner Mongolia Autonomous Region,http://wjw.nmg.gov.cn/doc/2020/02/08/291115.shtml
07/02/2020 03:07,18,1,China,Beijing,https://m.weibo.cn/detail/4469644544990553
07/02/2020 03:01,7,0,China,Tianjin,https://m.weibo.cn/detail/4469647032393927
07/02/2020 02:22,11,0,China,Shaanxi province,http://sxwjw.shaanxi.gov.cn/art/2020/2/8/art_9_67873.html
07/02/2020 02:10,2,0,China,Ningxia Hui Autonomous Region,http://wsjkw.nx.gov.cn/info/1140/13645.htm
07/02/2020 02:03,9,0,China,Hainan province,https://m.weibo.cn/detail/4469618502446670
07/02/2020 02:00,41,0,China,Guangdong province,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_2887898.html
07/02/2020 01:43,8,0,China,Guizhou province,http://www.gzhfpc.gov.cn/xwzx_500663/tzgg/202002/t20200208_47776446.html
07/02/2020 01:05,37,0,China,Jiangxi province,http://hc.jiangxi.gov.cn/doc/2020/02/08/138433.shtml
07/02/2020 01:03,42,0,China,Zhejiang province,https://www.zjwjw.gov.cn/art/2020/2/8/art_1202101_41890388.html
07/02/2020 00:54,68,0,China,Anhui province,http://wjw.ah.gov.cn/news_details_54672.html
07/02/2020 00:53,31,0,China,Hunan province,http://wjw.hunan.gov.cn/wjw/xxgk/gzdt/zyxw_1/202002/t20200208_11173820.html
07/02/2020 00:46,31,0,China,Jiangsu province,https://m.weibo.cn/status/4469614027601267
07/02/2020 00:45,19,0,China,Sichuan province,https://m.weibo.cn/status/4469613796748238
07/02/2020 00:33,21,0,China,Shandong province,https://m.weibo.cn/status/4469609451584058
07/02/2020 00:32,3,0,Japan,,https://this.kiji.is/598672585603007585?c=39550187727945729
07/02/2020 00:21,4,0,China,Jilin province,https://m.weibo.cn/detail/4469604653292027
07/02/2020 00:20,11,0,China,Guangxi Zhuang Autonomous Region,http://wsjkw.gxzf.gov.cn/zhuantiqu/ncov/ncovyqtb/2020/0208/68542.html
07/02/2020 00:19,24,0,China,Hebei province,http://www.hebwst.gov.cn/index.do?id=397504&templet=content&cid=14
07/02/2020 00:05,498,5,China,,http://www.nhc.gov.cn/yjb/s7860/202002/6c305f6d70f545d59548ba17d79b8229.shtml
06/02/2020 23:56,2,0,China,Yunnan province,http://www.bjnews.com.cn/feature/2020/02/08/686220.html
06/02/2020 23:53,4,0,China,Shanghai,https://m.weibo.cn/status/4469598516746227
06/02/2020 23:15,2,0,United Arab Emirates,,https://wam.ae/ar/details/1395302822121
06/02/2020 23:09,11,0,China,Chongqing,http://wsjkw.cq.gov.cn/tzgg/20200208/252600.html
06/02/2020 22:05,841,80,China,Hubei province,http://wjw.hubei.gov.cn/fbjd/dtyw/202002/t20200208_2021418.shtml
06/02/2020 20:12,1,0,Hong Kong,,https://www.chp.gov.hk/files/pdf/enhanced_sur_pneumonia_wuhan_eng.pdf
06/02/2020 20:07,8,0,China,Shanxi province,http://wjw.shanxi.gov.cn/wjywl02/24758.hrh
06/02/2020 19:00,1,0,Germany,,https://www.stmgp.bayern.de/presse/aktuelle-informationen-zur-coronavirus-lage-in-bayern-bayerisches-gesundheitsministerium-14/
06/02/2020 16:06,4,0,China,Gansu province,http://www.bjnews.com.cn/feature/2020/02/08/686169.html
06/02/2020 15:04,3,0,China,Liaoning province,https://m.weibo.cn/detail/4469539616510533
06/02/2020 14:30,1,0,Vietnam,,https://vietnamnet.vn/vn/suc-khoe/suc-khoe-24h/ca-duong-tinh-virus-corona-thu-13-o-viet-nam-613604.html
06/02/2020 11:59,1,0,China,Liaoning province,https://m.weibo.cn/detail/4469430278712849
06/02/2020 10:37,4,0,China,Guizhou province,https://m.weibo.cn/status/4469399735739271
06/02/2020 10:30,1,0,China,Liaoning province,https://m.weibo.cn/status/4469350314408565?
06/02/2020 10:29,1,0,China,Yunnan province,https://m.weibo.cn/status/4469350817733246?
06/02/2020 10:28,4,0,China,Chongqing,http://wsjkw.cq.gov.cn/tzgg/20200207/252526.html
06/02/2020 10:21,16,0,China,Guangdong province,https://m.weibo.cn/status/4469364353005712
06/02/2020 10:15,1,0,Hong Kong,,https://news.rthk.hk/rthk/en/component/k2/1507278-20200207.htm
06/02/2020 09:41,3,0,Singapore,,https://www.moh.gov.sg/news-highlights/details/three-more-confirmed-cases-of-novel-coronavirus-infection-in-singapore
06/02/2020 09:02,1,0,Malaysia,,https://twitter.com/KKMPutrajaya/status/1225690059434627072
06/02/2020 08:04,7,0,China,Shandong province,https://m.weibo.cn/detail/4469354667827012
06/02/2020 06:16,1,0,China,Hainan province,https://m.weibo.cn/detail/4469320409139576
06/02/2020 06:15,50,0,China,Heilongjiang province,http://wsjkw.hlj.gov.cn/index.php/Home/Zwgk/show/newsid/7761/navid/42/stypeid/
06/02/2020 05:50,8,0,China,Shanghai,https://m.weibo.cn/detail/4469328320084298
06/02/2020 03:31,6,0,China,Guizhou province,https://m.weibo.cn/status/4469253547402763
06/02/2020 03:30,9,0,China,Fujian province,https://mp.weixin.qq.com/s/yBdkYERlK63TE-zfUHxc9w?url=https%3A%2F%2Fmp.weixin.qq.com%2Fs%2FyBdkYERlK63TE-zfUHxc9w&share_menu=1&sinainternalbrowser=topnav&mid=4469327715781894&luicode=10000011&lfid=1076035253085658&u=https%3A%2F%2Fmp.weixin.qq.com%2Fs%2FyBdkYERlK63TE-zfUHxc9w&url=https%3A%2F%2Fmp.weixin.qq.com%2Fs%2FyBdkYERlK63TE-zfUHxc9w&share_menu=1&sinainternalbrowser=topnav&mid=4469327715781894&luicode=10000011&lfid=1076035253085658&u=https%3A%2F%2Fmp.weixin.qq.com%2Fs%2FyBdkYERlK63TE-zfUHxc9w%3Furl%3Dhttps%253A%252F%252Fmp.weixin.qq.com%252Fs%252FyBdkYERlK63TE-zfUHxc9w%26share_menu%3D1%26sinainternalbrowser%3Dtopnav%26mid%3D4469327715781894%26luicode%3D10000011%26lfid%3D1076035253085658%26u%3Dhttps%253A%252F%252Fmp.weixin.qq.com%252Fs%252FyBdkYERlK63TE-zfUHxc9w
06/02/2020 02:54,23,0,China,Beijing,http://wjw.beijing.gov.cn/xwzx_20031/wnxw/202002/t20200207_1626156.html
06/02/2020 02:02,11,0,China,Shaanxi province,http://sxwjw.shaanxi.gov.cn/art/2020/2/7/art_9_67829.html
06/02/2020 01:45,4,0,China,Inner Mongolia Autonomous Region,http://wjw.nmg.gov.cn/doc/2020/02/07/290979.shtml
06/02/2020 01:44,3,0,China,Xinjiang Region,http://www.xjhfpc.gov.cn/info/1495/18101.htm
06/02/2020 01:43,3,0,China,Ningxia Hui Autonomous Region,http://wsjkw.nx.gov.cn/info/1140/13613.htm
06/02/2020 01:41,3,0,China,Hainan province,https://m.weibo.cn/detail/4469258811180835
06/02/2020 01:40,2,0,China,Tianjin,https://m.weibo.cn/detail/4469274200004826
06/02/2020 01:06,61,0,China,Hunan province,http://wjw.hunan.gov.cn/wjw/xxgk/gzdt/zyxw_1/202002/t20200207_11172443.html
06/02/2020 01:05,61,0,China,Jiangxi province,http://hc.jiangxi.gov.cn/doc/2020/02/07/138280.shtml
06/02/2020 01:00,52,0,China,Zhejiang province,https://www.zjwjw.gov.cn/art/2020/2/7/art_1202101_41884591.html
06/02/2020 00:43,35,0,China,Jiangsu province,https://m.weibo.cn/detail/4469251446311101
06/02/2020 00:40,74,0,China,Anhui province,http://wjw.ah.gov.cn/news_details_54633.html
06/02/2020 00:39,41,0,Japan,,https://www.mhlw.go.jp/stf/newpage_09340.html
06/02/2020 00:28,23,0,China,Sichuan province,https://m.weibo.cn/detail/4469247143303181
06/02/2020 00:26,1,0,South Korea,,https://www.yna.co.kr/view/AKR20200207031851004?section=society/all
06/02/2020 00:11,14,0,China,Hebei province,http://www.hebwst.gov.cn/index.do?id=397290&templet=content&cid=14
06/02/2020 00:08,4,0,China,Guangxi Zhuang Autonomous Region,http://wsjkw.gxzf.gov.cn/zhuantiqu/ncov/ncovyqtb/2020/0207/68495.html
06/02/2020 00:07,32,0,China,Shandong province,http://www.bjnews.com.cn/feature/2020/02/07/685694.html
06/02/2020 00:06,625,4,China,,http://www.nhc.gov.cn/yjb/s7860/202002/3db09278e3034f289841300ed09bd0e1.shtml
05/02/2020 23:46,12,0,China,Shanghai,http://wsjkw.sh.gov.cn/xwfb/20200207/66a03e8813b948bc9e2474afc1e54270.html
05/02/2020 23:02,11,0,China,Chongqing,http://wsjkw.cq.gov.cn/tzgg/20200207/252410.html
05/02/2020 22:53,2,0,Canada,British Columbia,https://news.gov.bc.ca/releases/2020HLTH0025-000236
05/02/2020 22:15,2,0,China,Yunnan province,http://www.bjnews.com.cn/feature/2020/02/07/685685.html
05/02/2020 22:10,1,0,Italy,,https://www.corriere.it/cronache/20_febbraio_06/coronavirus-primo-italiano-positivo-697eda0a-4926-11ea-91e8-775bd36e4cb6.shtml
05/02/2020 22:09,447,69,China,Hubei province,http://wjw.hubei.gov.cn/fbjd/dtyw/202002/t20200207_2020605.shtml
05/02/2020 18:58,0,1,China,Hubei province,https://m.weibo.cn/detail/4469177786494007
05/02/2020 18:51,6,0,China,Shanxi province,http://wjw.shanxi.gov.cn/wjywl02/24739.hrh
05/02/2020 16:51,5,0,China,Gansu province,http://www.bjnews.com.cn/feature/2020/02/07/685653.html
05/02/2020 16:22,1,0,China,Tianjin,https://m.weibo.cn/detail/4469232278500298
05/02/2020 14:30,3,0,Taiwan,,https://www.cna.com.tw/news/firstnews/202002065014.aspx
05/02/2020 14:19,2,0,Hong Kong,,https://www.chp.gov.hk/files/pdf/enhanced_sur_pneumonia_wuhan_eng.pdf
05/02/2020 14:01,2,0,Singapore,,https://www.moh.gov.sg/news-highlights/details/two-more-confirmed-cases-of-novel-coronavirus-infection-in-singapore
05/02/2020 13:49,3,0,China,Liaoning province,https://m.weibo.cn/status/4469085037161884
05/02/2020 13:19,1,0,United Kingdom,England,https://www.gov.uk/government/news/cmo-confirms-third-case-of-coronavirus-in-england
05/02/2020 13:13,1,0,Germany,,https://www.stmgp.bayern.de/presse/aktuelle-informationen-zur-coronavirus-lage-in-bayern-bayerisches-gesundheitsministerium-13/
05/02/2020 13:02,2,0,Vietnam,,https://vietnamnet.vn/vn/suc-khoe/suc-khoe-24h/viet-nam-them-2-ca-duong-tinh-virus-corona-deu-la-nguoi-than-nu-cong-nhan-ve-tu-vu-han-613719.html
05/02/2020 11:21,4,0,China,Shandong province,https://m.weibo.cn/detail/4468984080203682
05/02/2020 11:15,3,0,China,Shanghai,https://m.weibo.cn/status/4468971530985983
05/02/2020 11:10,9,0,China,Tianjin,https://m.weibo.cn/detail/4468969622944171
05/02/2020 11:06,1,0,China,Hainan province,https://m.weibo.cn/detail/4468972441317858
05/02/2020 11:05,1,0,Australia,Queensland,https://www.health.qld.gov.au/news-events/doh-media-releases/releases/queensland-coronavirus-update5
05/02/2020 10:50,11,0,China,Chongqing,http://wsjkw.cq.gov.cn/tzgg/20200206/252355.html
05/02/2020 10:42,26,0,China,Guangdong province,https://m.weibo.cn/status/4469004758251079
05/02/2020 10:34,5,0,China,Yunnan province,https://m.weibo.cn/status/4469022416518876
05/02/2020 10:28,2,0,Taiwan,,https://focustaiwan.tw/society/202002060011
05/02/2020 10:17,2,0,China,Guizhou province,https://m.weibo.cn/detail/4469017475439252
05/02/2020 10:09,2,0,China,Liaoning province,https://m.weibo.cn/detail/4469023552911356
05/02/2020 09:30,1,0,Hong Kong,,https://news.rthk.hk/rthk/en/component/k2/1507077-20200206.htm
05/02/2020 09:01,2,0,Malaysia,,https://twitter.com/KKMPutrajaya/status/1225324556979560448
05/02/2020 04:57,10,0,China,Fujian province,https://mp.weixin.qq.com/s?__biz=MzA5MTM0NjAxNg==&mid=2650269241&idx=1&sn=9d36727af09b49bb2c9163dddca4634b&chksm=887e8336bf090a20eb7564a930bcbf83dfcdd4c012244508a37198c221d329c51095fe9ea61c&token=1602347766&lang=zh_CN#rd&url=http%3A%2F%2Fmp.weixin.qq.com%2Fs%3F__biz%3DMzA5MTM0NjAxNg%3D%3D%26mid%3D2650269241%26idx%3D1%26sn%3D9d36727af09b49bb2c9163dddca4634b%26chksm%3D887e8336bf090a20eb7564a930bcbf83dfcdd4c012244508a37198c221d329c51095fe9ea61c%26token%3D1602347766%26lang%3Dzh_CN%23rd&share_menu=1&sinainternalbrowser=topnav&mid=4468932695565279&luicode=10000011&lfid=100103type%3D1%26q%3D%E7%A6%8F%E5%BB%BA%E6%96%B0%E5%A2%9E%E6%96%B0%E5%9E%8B%E8%82%BA%E7%82%8E%E7%A1%AE%E8%AF%8A%E7%97%85%E4%BE%8B10%E4%BE%8B+%E7%B4%AF%E8%AE%A1%E7%A1%AE%E8%AF%8A215%E4%BE%8B&u=http%3A%2F%2Fmp.weixin.qq.com%2Fs%3F__biz%3DMzA5MTM0NjAxNg%3D%3D%26mid%3D2650269241%26idx%3D1%26sn%3D9d36727af09b49bb2c9163dddca4634b%26chksm%3D887e8336bf090a20eb7564a930bcbf83dfcdd4c012244508a37198c221d329c51095fe9ea61c%26token%3D1602347766%26lang%3Dzh_CN%23rd
05/02/2020 02:36,21,0,China,Beijing,http://wjw.beijing.gov.cn/xwzx_20031/wnxw/202002/t20200206_1625583.html
05/02/2020 02:01,8,0,China,Shaanxi province,http://sxwjw.shaanxi.gov.cn/art/2020/2/6/art_9_67788.html
05/02/2020 01:35,4,0,China,Inner Mongolia Autonomous Region,http://wjw.nmg.gov.cn/doc/2020/02/06/290804.shtml
05/02/2020 01:33,6,0,China,Ningxia Hui Autonomous Region,http://wsjkw.nx.gov.cn/info/1140/13560.htm
05/02/2020 01:12,74,0,China,Guangdong province,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_2885363.html
05/02/2020 01:11,52,0,China,Jiangxi province,http://hc.jiangxi.gov.cn/doc/2020/02/06/138208.shtml
05/02/2020 01:10,59,0,China,Zhejiang province,https://www.zjwjw.gov.cn/art/2020/2/6/art_1202101_41881119.html
05/02/2020 01:01,1,0,China,Qinghai province,https://m.weibo.cn/status/4468903075418422
05/02/2020 01:00,6,0,China,Hainan province,https://m.weibo.cn/detail/4468914480161499
05/02/2020 00:49,37,1,China,Heilongjiang province,http://wsjkw.hlj.gov.cn/index.php/Home/Zwgk/show/newsid/7760/navid/42/stypeid/
05/02/2020 00:48,32,0,China,Jiangsu province,https://m.weibo.cn/status/4468889100612835
05/02/2020 00:47,50,0,China,Hunan province,http://wjw.hunan.gov.cn/wjw/xxgk/gzdt/zyxw_1/202002/t20200206_11171582.html
05/02/2020 00:43,4,0,China,Xinjiang Region,http://www.xjhfpc.gov.cn/info/1495/18082.htm
05/02/2020 00:42,61,0,China,Anhui province,http://wjw.ah.gov.cn/news_details_54599.html
05/02/2020 00:41,20,0,China,Sichuan province,https://m.weibo.cn/detail/4468886642966555
05/02/2020 00:27,5,0,China,Guizhou province,https://mp.weixin.qq.com/s?__biz=MjM5MTg5OTM0Ng==&mid=2651448884&idx=1&sn=d4b4c94baacd10b9c94e2aba8a7bf2c0&chksm=bd53cd898a24449f196ad8b8ba1a016d8a9fda75723dca7e5a4406775c95d3423346a1defda8&token=1799259916&lang=zh_CN#rd
05/02/2020 00:26,87,0,China,Henan province,https://m.weibo.cn/status/4468885493786791
05/02/2020 00:11,18,0,China,Guangxi Zhuang Autonomous Region,http://wsjkw.gxzf.gov.cn/zhuantiqu/ncov/ncovyqtb/2020/0206/68435.html
05/02/2020 00:08,36,0,China,Shandong province,https://m.weibo.cn/status/4468878644313608
05/02/2020 00:05,5,0,China,Jilin province,https://m.weibo.cn/status/4468878903912656
05/02/2020 00:00,22,0,China,Hebei province,http://www.hebwst.gov.cn/index.do?id=397080&templet=content&cid=14
04/02/2020 23:49,10,0,Japan,,https://www.mhlw.go.jp/stf/newpage_09340.html
04/02/2020 23:41,11,0,China,Shanghai,http://wsjkw.sh.gov.cn/xwfb/20200206/a595d9d03764457796b917b3ce27e072.html
04/02/2020 23:40,13,0,China,Chongqing,http://wsjkw.cq.gov.cn/tzgg/20200206/252242.html
04/02/2020 23:39,9,0,China,Shanxi province,http://wjw.shanxi.gov.cn/wjywl02/24724.hrh
04/02/2020 23:38,4,0,China,Yunnan province,http://www.bjnews.com.cn/news/2020/02/06/685116.html
04/02/2020 23:37,660,1,China,,http://www.nhc.gov.cn/yjb/s7860/202002/6b1e029fd22c484281cbc5e73dae98fc.shtml
04/02/2020 23:06,4,0,South Korea,,https://www.yna.co.kr/view/AKR20200205106500017
04/02/2020 22:10,987,70,China,Hubei province,http://wjw.hubei.gov.cn/fbjd/dtyw/202002/t20200206_2019847.shtml
04/02/2020 19:06,10,0,China,Hainan province,https://m.weibo.cn/detail/4468721940460702
04/02/2020 19:05,0,1,China,Guizhou province,https://m.weibo.cn/status/4468657557907564
04/02/2020 19:04,1,0,China,Liaoning province,https://m.weibo.cn/status/4468741364353277
04/02/2020 19:03,1,0,South Korea,,http://ncov.mohw.go.kr/tcmBoardView.do?contSeq=352720
04/02/2020 19:02,1,0,Japan,,https://www.mhlw.go.jp/stf/newpage_09336.html
04/02/2020 19:01,1,0,Japan,,https://www.mhlw.go.jp/stf/newpage_09333.html
04/02/2020 19:00,1,0,United States,,https://wtmj.com/news/2020/02/05/first-wisconsin-coronavirus-case-confirmed/
04/02/2020 19:00,10,0,China,Chongqing,http://wsjkw.cq.gov.cn/tzgg/20200205/252215.html
04/02/2020 17:30,7,0,China,Liaoning province,https://m.weibo.cn/status/4468741364353277
04/02/2020 17:13,4,0,Singapore,,https://www.moh.gov.sg/news-highlights/details/four-more-confirmed-cases-of-novel-coronavirus-infection-in-singapore
04/02/2020 11:09,2,0,Malaysia,,https://www.straitstimes.com/asia/se-asia/coronavirus-malaysia-confirms-2-new-cases-to-bring-total-to-12-a-suspected-case-at-klcc
04/02/2020 10:01,1,0,Australia,Queensland,https://twitter.com/allysonhorn/status/1224995788855500806
04/02/2020 09:32,2,0,China,Yunnan province,https://m.weibo.cn/status/4468632190921733
04/02/2020 09:31,9,0,China,Shandong province,https://m.weibo.cn/status/4468623365915643
04/02/2020 09:22,3,0,Hong Kong,,https://www.info.gov.hk/gia/general/202002/05/P2020020500690.htm
04/02/2020 06:12,10,0,China,Shanghai,https://m.weibo.cn/status/4468602113525482
04/02/2020 05:56,25,0,China,Beijing,http://wjw.beijing.gov.cn/xwzx_20031/wnxw/202002/t20200205_1625086.html
04/02/2020 05:51,1,0,Philippines,,https://www.youtube.com/watch?v=_pIluXrMHCk
04/02/2020 05:10,2,1,China,Tianjin,http://baijiahao.baidu.com/s?id=1657665942438884585
04/02/2020 03:29,23,0,China,Shaanxi province,http://sxwjw.shaanxi.gov.cn/art/2020/2/5/art_9_67765.html
04/02/2020 03:07,11,0,China,Fujian province,http://headline.fjtv.net/folder875/2020-02-05/2165541.html
04/02/2020 02:00,11,0,China,Hainan province,http://wst.hainan.gov.cn/swjw/rdzt/yqfk/202002/t20200205_2744256.html
04/02/2020 01:33,3,0,China,Xinjiang Region,http://www.xjhfpc.gov.cn/info/1495/18037.htm
04/02/2020 01:31,57,0,China,Guangdong province,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_2884205.html
04/02/2020 01:21,7,0,China,Inner Mongolia Autonomous Region,http://wjw.nmg.gov.cn/doc/2020/02/05/290674.shtml
04/02/2020 01:12,72,0,China,Jiangxi province,http://hc.jiangxi.gov.cn/doc/2020/02/05/138126.shtml
04/02/2020 01:11,66,0,China,Zhejiang province,https://www.zjwjw.gov.cn/art/2020/2/5/art_1202101_41877651.html
04/02/2020 00:59,35,0,China,Heilongjiang province,http://wsjkw.hlj.gov.cn/index.php/Home/Zwgk/show/newsid/7759/navid/42/stypeid/
04/02/2020 00:56,6,0,China,Guizhou province,https://m.weibo.cn/status/4468526477631339
04/02/2020 00:52,33,0,China,Jiangsu province,https://m.weibo.cn/status/4468526570239002
04/02/2020 00:50,2,0,China,Qinghai province,https://wsjkw.qinghai.gov.cn/zhxw/xwzx/2020/02/05/1580863223569.html
04/02/2020 00:46,68,0,China,Hunan province,http://wjw.hunan.gov.cn/wjw/xxgk/gzdt/zyxw_1/202002/t20200205_11170191.html
04/02/2020 00:44,50,0,China,Anhui province,http://wjw.ah.gov.cn/news_details_54548.html
04/02/2020 00:35,89,0,China,Henan province,https://m.weibo.cn/status/4468524224936382
04/02/2020 00:33,23,0,China,Shandong province,https://m.weibo.cn/status/4468522950108669
04/02/2020 00:31,19,0,China,Sichuan province,https://m.weibo.cn/status/4468522342120636
04/02/2020 00:22,2,0,South Korea,,https://www.yna.co.kr/view/AKR20200203098600017
04/02/2020 00:11,12,0,China,Jilin province,https://m.weibo.cn/status/4468517891861972
04/02/2020 00:03,9,0,China,Hebei province,http://www.hebwst.gov.cn/index.do?id=396743&templet=content&cid=14
04/02/2020 00:00,11,0,China,Guangxi Zhuang Autonomous Region,http://wsjkw.gxzf.gov.cn/zhuantiqu/ncov/ncovyqtb/2020/0205/68385.html
03/02/2020 23:58,14,0,China,Shanghai,https://m.weibo.cn/detail/4468511725846726
03/02/2020 23:57,22,0,China,Chongqing,http://wsjkw.cq.gov.cn/tzgg/20200205/252088.html
03/02/2020 23:56,7,0,China,Shanxi province,http://wjw.shanxi.gov.cn/wjywl02/24697.hrh
03/02/2020 23:55,3,0,China,Yunnan province,https://m.weibo.cn/status/4468501408683388
03/02/2020 23:14,10,0,Japan,,https://www.mhlw.go.jp/stf/newpage_09276.html
03/02/2020 22:13,156,65,China,Hubei province,http://wjw.hubei.gov.cn/fbjd/dtyw/202002/t20200205_2019293.shtml
03/02/2020 21:40,1,0,Canada,British Columbia,https://www.cbc.ca/news/canada/british-columbia/2nd-case-of-coronavirus-confirmed-in-b-c-1.5451915
03/02/2020 17:54,1,0,Hong Kong,,https://www.info.gov.hk/gia/general/202002/05/P2020020400729.htm
03/02/2020 16:49,1,0,Japan,,https://www.mhlw.go.jp/stf/newpage_09312.html
03/02/2020 16:13,1,0,Taiwan,,https://www.cdc.gov.tw/Bulletin/Detail/UkMLn272PYqss-tXBbIFoQ?typeid=9
03/02/2020 14:01,1,0,Japan,,https://www.mhlw.go.jp/stf/newpage_09311.html
03/02/2020 13:55,2,0,China,Gansu province,http://wsjk.gansu.gov.cn/single/10910/83666.html
03/02/2020 13:50,4,0,China,Liaoning province,http://wsjk.ln.gov.cn/wst_wsjskx/202002/t20200204_3733940.html
03/02/2020 13:12,1,0,Japan,,https://www.mhlw.go.jp/stf/newpage_09310.html
03/02/2020 12:15,1,0,China,Tianjin,https://m.weibo.cn/detail/4468345388281570
03/02/2020 11:18,16,0,China,Beijing,https://m.weibo.cn/status/4468277256747197
03/02/2020 11:17,1,0,Australia,Queensland,https://www.health.qld.gov.au/news-events/doh-media-releases/releases/queensland-coronavirus-update3
03/02/2020 10:25,6,0,Singapore,,https://www.moh.gov.sg/news-highlights/details/confirmed-cases-of-local-transmission-of-novel-coronavirus-infection-in-singapore
03/02/2020 10:19,2,0,China,Guizhou province,https://mp.weixin.qq.com/s?__biz=MjM5MTg5OTM0Ng==&mid=2651448851&idx=1&sn=3855488875cb78e42d97b8d9d953481a&chksm=bd53cdae8a2444b8497f606614f6317d11a3f8a3fba410f285c99b1df4374cbb47d6c6f7c04e&token=1762176608&lang=zh_CN#rd
03/02/2020 10:05,6,0,Thailand,,https://www.bbc.com/thai/thailand-51367988
03/02/2020 09:43,2,0,Hong Kong,,https://news.rthk.hk/rthk/en/component/k2/1506584-20200204.htm?spTabChangeable=0
03/02/2020 09:20,1,0,Vietnam,,https://www.vietnamnet.vn/vn/thoi-su/nguoi-thu-10-nhiem-corona-da-den-nha-cong-nhan-o-vinh-phuc-hat-karaoke-613730.html
03/02/2020 09:15,16,0,China,Guangdong province,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_2883626.html
03/02/2020 08:58,1,0,Belgium,,https://www.info-coronavirus.be/nl/2020/02/04/gerepatrieerde-landgenoot-testte-positief-op-het-nieuwe-coronavirus/
03/02/2020 08:09,7,0,China,Chongqing,http://wsjkw.cq.gov.cn/tzgg/20200204/251296.html
03/02/2020 07:42,2,0,Malaysia,,https://twitter.com/KKMPutrajaya/status/1224593259176968194
03/02/2020 07:38,3,0,China,Liaoning province,https://m.weibo.cn/status/4468264710842655
03/02/2020 07:35,1,0,China,Hainan province,https://m.weibo.cn/detail/4468226957800111
03/02/2020 07:20,5,0,China,Shandong province,https://m.weibo.cn/status/4468263969220076
03/02/2020 06:14,11,0,China,Shanghai,https://m.weibo.cn/status/4468247543734201
03/02/2020 06:13,5,0,China,Yunnan province,https://m.weibo.cn/status/4468262760457835
03/02/2020 05:58,1,0,Macau,,https://news.gov.mo/detail/zh-hant/N20BDPAzBd?3
03/02/2020 03:22,15,0,China,Fujian province,https://mp.weixin.qq.com/s/g-KCNP1tEzclt40OUxnFgg
03/02/2020 03:09,6,0,China,Tianjin,https://m.weibo.cn/detail/4468216904409185
03/02/2020 02:55,1,0,South Korea,,https://www.cdc.go.kr/board/board.es?mid=a20501000000&bid=0015&act=view&list_no=365966&tag=&nPage=1
03/02/2020 02:50,1,0,Vietnam,,https://vietnamnet.vn/vn/suc-khoe/suc-khoe-24h/viet-nam-co-ca-nhiem-virus-corona-thu-9-la-nguoi-tro-ve-tu-vu-han-613294.html
03/02/2020 02:46,1,0,Macau,,https://news.gov.mo/detail/zh-hant/N20BDrZ3z3?1
03/02/2020 02:45,0,1,Hong Kong,,https://news.rthk.hk/rthk/en/component/k2/1506503-20200204.htm
03/02/2020 02:22,1,0,China,Inner Mongolia Autonomous Region,http://wjw.nmg.gov.cn/doc/2020/02/04/290542.shtml
